Time,X,Y,Z,Displacement [mm]
2026-04-15T16:59:03.850,      -0.01,       -0.07,        0.53,       0.54
2026-04-15T16:59:04.369,       0.00,       -0.09,        0.52,       0.52
2026-04-15T16:59:04.931,       0.01,       -0.05,        0.51,       0.52
2026-04-15T16:59:05.449,       0.00,       -0.06,        0.50,       0.51
2026-04-15T16:59:05.951,      -0.00,       -0.06,        0.52,       0.53
2026-04-15T16:59:06.466,       0.01,       -0.08,        0.52,       0.53
2026-04-15T16:59:06.979,       0.01,       -0.06,        0.46,       0.47
2026-04-15T16:59:07.496,      -0.00,       -0.08,        0.45,       0.45
2026-04-15T16:59:08.011,       0.01,       -0.10,        0.48,       0.49
2026-04-15T16:59:08.530,       0.00,       -0.08,        0.45,       0.46
2026-04-15T16:59:09.077,       0.00,       -0.07,        0.48,       0.49
2026-04-15T16:59:09.594,       0.00,       -0.07,        0.50,       0.51
2026-04-15T16:59:10.112,      -0.01,       -0.08,        0.50,       0.51
2026-04-15T16:59:10.629,       0.01,       -0.06,        0.49,       0.50
2026-04-15T16:59:11.145,       0.01,       -0.07,        0.50,       0.51
2026-04-15T16:59:11.695,      -0.00,       -0.07,        0.46,       0.47
2026-04-15T16:59:12.209,       0.00,       -0.09,        0.47,       0.48
2026-04-15T16:59:12.723,       0.00,       -0.07,        0.45,       0.45
2026-04-15T16:59:13.240,       0.01,       -0.06,        0.46,       0.47
2026-04-15T16:59:13.755,       0.01,       -0.06,        0.55,       0.55
2026-04-15T16:59:14.257,       0.01,       -0.07,        0.49,       0.50
2026-04-15T16:59:14.771,       0.00,       -0.06,        0.48,       0.49
2026-04-15T16:59:15.288,       0.01,       -0.06,        0.49,       0.50
2026-04-15T16:59:15.803,       0.00,       -0.05,        0.52,       0.53
2026-04-15T16:59:16.323,       0.00,       -0.08,        0.48,       0.49
2026-04-15T16:59:16.840,      -0.00,       -0.09,        0.49,       0.49
2026-04-15T16:59:17.385,       0.00,       -0.08,        0.49,       0.50
2026-04-15T16:59:17.903,      -0.01,       -0.07,        0.50,       0.51
2026-04-15T16:59:18.419,      -0.00,       -0.07,        0.50,       0.50
2026-04-15T16:59:18.937,       0.02,       -0.07,        0.50,       0.50
2026-04-15T16:59:19.500,      -0.01,       -0.06,        0.52,       0.52
2026-04-15T16:59:19.948,        NaN,         NaN,         NaN,        NaN
2026-04-15T16:59:19.984,        NaN,         NaN,         NaN,        NaN
